"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"sxnq","Thai'D Me Up (Bukit Timah Road) - Islandwide","Chinese",0.0,0,"singapore","#01-04, 271 Bukit Timah Road, Newton, Upper Central,"
"x5sl","Ichiban Boshi (United Square)","Sushi",5.0,450,"singapore","101 Thomson Road #02-02/05, United Square,"
"hvrw","Il Piccolo Pizzeria (Toa Payoh Central)","Pasta",4.9,232,"singapore","Blk 78C Toa Payoh Central #01-77, singapore 313078,"
"bsnj","Mentai-Ya Japanese Cuisine (Toa Payoh Central)","Rice Dishes",5.0,399,"singapore","183 Toa Payoh Central #01-316 Coffeeshop stall 7 (Japanese Stall),"
"o719","THREE. Sips (Toa Payoh)","Indonesian",0.0,0,"singapore","94 Lorong 4 Toa Payoh, #01-22, s310094, S 310094,"
"dr4q","Gochi-So Shokudo ごち惣食堂 (Novena Square 2)","Japanese",4.8,64,"singapore","10 SINARAN DRIVE #03-72, #03-77 SQUARE 2, SINGAPORE 307506, S 307506,"
"eu7p","Wonder Juice (Keto) (Square 2)","Beverages",4.9,87,"singapore","10 Sinaran Drive, Square 2, #B1-128  307506,"
"zhio","Fukudon (Koufu @ Novena Square)","",4.9,66,"singapore","238 Thomson Road #03-56 Novena Square, Koufu, Singapore 307683,"
"t602","New Ubin Seafood (MYMCA Stevens)","Chinese",4.9,132,"singapore","60 Stevens Road Singapore,"
"ir5r","Kangkar Mala (Toa Payoh)","Chinese",4.6,184,"singapore","94 LORONG 4 TOA PAYOH#01-30 TOA PAYOH PALM SPRING,"
"a7ki","Fu Zhou Ban Mian (Toa Payoh)","Chinese",4.9,939,"singapore","BLK 186 TOA PAYOH CENTRAL #01-402,"
"pur9","The London Curry House (159 Thomson Rd) - Restaurant Delivery","Indian",1.2,81,"singapore","159 Thomson Road, #01-01, 307612,"
"eyyy","Pot Yummy Yummy Fish Soup Ban Mian(Velocity@Novena Square)","Asian",4.3,18,"singapore","238 Thomson Road, Velocity @ Novena Square #03-47, S 307683,"
"hmpv","FLAME N GRILL @ THOMSON ROAD/LEBANESE & INDIAN RESTAURANT - Restaurant Delivery","",1.4,60,"singapore","159 Thomson Road 307612,"
"zjuk","The Royal Afghan curry & Biryani Hub@Newton Road - Restaurant Delivery","",2.0,54,"singapore","159,Thomson Road,"
"q0yn","Nakara Thai Cuisine (9 Thomson Ridge)","Thai",4.7,18,"singapore","9 Thomson Ridge 574637,"
"t46j","Brauhaus Restaurant & Pub (United Square)","American",4.9,53,"singapore","101 Thomson Road, United Square, #B1-13/14,"
"p3k9","Mamu Sg (L&Y Building)","Singaporean",0.0,0,"singapore","59 Jalan Pemimpin, L&Y Building, Smart City Kitchen #01-03/04, S 577218,"
"ys3w","E CAFE (Jadescape)","Western",0.0,0,"singapore","14 Shunfu Road #01-51 Jadescape,"
"x0n5","188 Cafe (Balestier Road)","Singaporean",4.9,99,"singapore","333 Balestier Rd,"
"d2ka","Founder Rou Gu Cha Cafeteria (Balestier)","Soups",4.9,463,"singapore","347 Balestier Road, Singapore,"
"z0nk","Huat Heng Fried Hokkien Mee (Toa Payoh Lorong 5 Food Centre)","Noodles",4.9,732,"singapore","75 Toa Payoh Lorong 5, #01-29, Singapore 310075,"
"wnqu","Hector Pizza Cafe (L&Y Building)","Pizza",5.0,52,"singapore","59 Jalan Pemimpin, #01-03 & #01-04, 59 Jln Pemimpin, #01-03/04, L&Y Building, S 577218,"
"uc8c","Easy Enjoy Korean Cuisine (Toa Payoh)","",0.0,0,"singapore","02-01, 978 Toa Payoh North,319001,"
"gxe9","3SeasonsTea (TPY Safra) - Islandwide","Chinese",4.9,22,"singapore","293 Lor 6 Toa Payoh, #03-03, SAFRA Toa Payoh Singapore 319387,"
"lb8g","Banh Mi Bae (Balestier)","Vietnamese",4.9,38,"singapore","279 BALESTIER ROAD, BALESTIER POINT #01-02, 329727,"
"im05","sibarita (9 Sin Ming Rd)","Mexican",4.8,6,"singapore","9 Sin Ming Rd, Thomson V One, #01-02, 575630 Ang Mo Kio, North, Singapore, Singapore,"
"v1tg","The Roti Prata House (Upper Thomson Road)","Indian",4.9,3932,"singapore","246 M & K Upper Thomson Rd, Bishan, Ang Mo Kio, Toa Payoh,"
"g508","Homewok (Thomson Plaza)","Chinese",4.8,286,"singapore","301 Upper Thomson Rd, Thomson Plaza 1st floor[口福 (koufu)1号档口, wok delights], Singapore,"
"n2mr","Thunder Tea 鈺源 LEICHA (Thomson Plaza)","Rice Dishes",5.0,431,"singapore","301 Upper thomson road #01-106 Stall 5,"
"v5kv","In Piazza Italian Restaurant and Pizzeria (Steven Road)","Italian",4.9,385,"singapore","01-04/05, 30 Stevens Rd, The Pines, Newton, Upper Central,"
"quxk","Al-Rabeca Restaurant (Kim Keat Road)","",4.3,96,"singapore","16 Kim Keat Road Singapore 328840,"
"x3yo","Edo Ichi Japanese Cuisine (Clover Way)","Japanese",5.0,158,"singapore","9 Clover Way, #01-00,"
"evum","Little Joys Gelato (Bishan St 12)","Bubble Tea",0.0,0,"singapore","116 Bishan St 12, #01-32, S 570116,"
"x0kk","Loy Kee Best Chicken Rice (Balestier)","Chicken Rice",4.9,1012,"singapore","342 Balestier Rd,"
"v0ye","Daawat Tandoori Restaurant (Yew Lain Park)","Indian",4.9,1291,"singapore","207 Upper Thomson Road, Yew Lain Park, Bishan, Ang Mo Kio, Toa Payoh,"
"zeus","Newton Tian Xiang Big Prawn Noodle (Newton Food Centre)","Singaporean",4.9,259,"singapore","500 Clemenceau Avenue North #01-60 , Newton Hawker Centre,"
"xyl5","An Nyeong Food PTE LTD ( Cluny Court)","Korean",5.0,11,"singapore","501 Bukit Timah Road, #01-02B Cluny Court, Singapore 259760,"
"wcay","AMGD (Jalan Pemimpin)","Healthy",0.0,0,"singapore","59 Jalan Pemimpin, #01-03 & #01-04, 59 Jln Pemimpin, #01-03/04,, S 577218,"
"dksf","Newton Mee Goreng Streetall Goreng Combo Specialist (Newton Food Centre)","Indian",4.6,84,"singapore","500 Clemenceau Ave North #01-64, S 229495,"
"nu04","trattoria da mimmo (3 Clover Way)","",5.0,6,"singapore","Clover Wy 3, 579078 Bishan, North, Singapore, Singapore,"
"z5h1","Gu Xiang Cun Mala 谷香村麻辣香锅 (Lorong 8 Toa Payoh)","Chinese",4.6,12,"singapore","211 Lor 8 Toa Payoh, #01-01, S 310211,"
"vh5l","Kind Kones (Bishan)","Dessert",5.0,15,"singapore","59 Jalan Pemimpin, L&Y Building, Smart City Kitchen #01-03/04, S 577218,"
"xenz","Original Greens (Shaw Plaza)","Vegetarian",4.7,6,"singapore","360 Balestier Rd, #04-07/K2 Shaw Plaza, Singapore 329783, S 329783,"
"qhqr","Indian Curry And Tandoor North Indian Mughlai (Toa Payoh North) - Restaurant Delivery","Indian",3.8,81,"singapore","978 Toa Payoh North, #02-01, Singapore 319001,"
"u5qk","Kokoro Ramen (L&Y Building)","Japanese",0.0,0,"singapore","59 Jalan Pemimpin, #01-03 & #01-04, 59 Jln Pemimpin, #01-03/04, S 577218,"
"hh2o","Khao (L&Y Building)","Asian",5.0,59,"singapore","59 Jalan Pemimpin, L&Y Building, #01-03 & #01-04, Smart City Kitchen, S 577218,"
"j1ja","Sa-Tay (Newton Food Centre)","Asian",4.8,23,"singapore","Newton Food Centre, Clemenceau Ave N 500 Sa-Tay @ Newton 01-79, 229495 Newton, Central, Singapore, Singapore,"
"y2ny","Newton 51 (Newton Food Centre)","Noodles",4.8,1022,"singapore","Newton Food Centre, 500 Clemenceau Avenue North 2, #01-51, 229495,"
"ymby","Biang Biang Noodles Xi An Famous Food (Shaw Plaza)","Chinese",4.7,35,"singapore","360 Balestier Road. #02-15 329783,"
"yvf7","Paradise Biryani House -Indian Restaurant (978 Toa Payoh North) - Restaurant Delivery","Indian",3.3,61,"singapore","978 Toa Payoh North #02-01 319001,"
"o0px","Yoshiya (Shaw Plaza)","Japanese",5.0,58,"singapore","#02-13/14 Shaw Plaza ,  360 Balestier Road,"
"ppck","Swathi -North Indian Cuisine (978 Toa Payoh North) - Restaurant Delivery","Indian",3.7,13,"singapore","978 Toa Payoh North #02-01 319001,"
"ogdu","Nhung Kitchen (Balestier Point) - Islandwide","Vietnamese",0.0,0,"singapore","279 Balestier Road#01-02 Balestier Point SG329727,"
"wpfw","Hyderabad Bawarchi North Indian Cuisine (978 Toa Payoh North) - Restaurant Delivery","Indian",2.9,47,"singapore","978 Toa Payoh North #02-0,  Al Julekha 319001,"
"ohwh","Lok Lok By Spice Fusion (Toa Payoh)","",0.0,0,"singapore","75 Toa Payoh Lorong 5 #01-26 SG310075, S 310075,"
"bzpa","Hyderabad Authentic North Indian Restaurant (Toa Payoh)","Indian",4.8,196,"singapore","978 Toa Payoh North #02-01, Al Julekha 319001,"
"z0y3","YongXing Economic Beehoon (Toa Payoh Lorong 8 Market & Food Centre )","Chinese",4.8,29,"singapore","#01-17, Toa Payoh Lorong 8 Market & Food Centre, Blk 210 Lorong 8 Toa Payoh, 310210,"
"ig65","Jungle Acai (Balestier Road)","Healthy",4.5,26,"singapore","321 Balestier Rd,"
"p39t","Dongbei Mala Tang 东北麻辣烫 (Balestier)","Asian",4.3,16,"singapore","336 Balestier Road, Dong Bei Cai Chuan Cai 东北菜川菜, S 329768,"
"oxmi","Hyderabad Authentic North Indian Restaurant (Toa Payoh) - Restaurant Delivery","Indian",3.7,89,"singapore","978 Toa Payoh North #02-01, Al Julekha 319001,"
"ycvw","AKBAR DARBAR INDIAN RESTAURANT (978 Toa Payoh North) - Restaurant Delivery","Indian",4.7,26,"singapore","978 Toa Payoh North #02-01, Hyderabad Bawarchi, S 319001,"
"x8ln","333 Bak Kut Teh (325 Balestier Road)","Rice Dishes",4.9,413,"singapore","325 Balestier Rd,"
"yha2","ShiShangLao (Shaw Plaza)","",0.0,0,"singapore","马里士他路 360, 329783 Katong, East, Singapore, Singapore,"
"b8x7","IVINS NYONYA SPECIALTIES (Thomson Plaza)","Singaporean",4.9,140,"singapore","301 Upper Thomson Road, Thomson Plaza, #01-59 Singapore 574408,"
"iic0","HaveFun X Stick&Stones (Thomson) - Islandwide","",0.0,0,"singapore","301 Upper Thomson Road #01-116, Thomson Plaza SG574408, S 574408,"
"i87v","Sataybros (Adam Road)","Malaysian",0.0,0,"singapore","2 Adam Rd, #01-07, Singapore 289876, S 289876,"
"obo1","Jai Thai Restaurant (Clover Way)","Seafood",4.9,103,"singapore","7 Clover Way,"
"p0a6","Bistro Box By Uncle Penyet (Thomson Plaza)","Asian",0.0,0,"singapore","301 Upper Thomson Road #01-107 574408, S 574408,"
"i9fr","Friends Thai Table (RELC International Hotel)","",0.0,0,"singapore","RELC, 30 Orange Grove Road #04-03,"
"bcmm","Mr.Onigiri (Upper Thomson Road)","Japanese",5.0,174,"singapore","215P Upper Thomson Rd,"
"s503","Teochew Seafood White Meehoon (Toa Payoh Lorong 8)","Seafood",4.7,120,"singapore","Blk 210 Toa Payoh Lorong 8 Hawker Centre #01-51 Singapore 310210,"
"s5hj","Salted Caramel (Upper Thomson Road)","Dessert",5.0,294,"singapore","246F Upper Thomson Road, Ang Mo Kio/Toa Payoh, Bishan,"
"qj5a","Cottage By Tsp (1 Pemimpin Drive)","Western",5.0,141,"singapore","1 Pemimpin Dr, North, Bishan, #01-02,"
"f16i","Mui Kee Congee (Shaw Plaza)","Chinese",5.0,68,"singapore","360, Balestier Road, Shaw Plaza, #01-27,"
"f2zk","Seoul Bowls (L&Y Building)","",0.0,0,"singapore","59 Jalan Pemimpin, #01-03 & #01-04, Smart City Kitchens, L&Y Building S 577218,"
"cc1i","Mirch House North Indian Cuisine (Toa Payoh North) - Restaurant Delivery","Indian",3.4,54,"singapore","978 Toa Payoh North #02-01, Singapore 319001,"
"x1zp","Soi 47 Thai Food (Toa Payoh)","Thai",4.9,533,"singapore","Blk 47 Lor 6 Toa Payoh, #01-130,"
"x5as","Jing House Yong Tau Foo (Koufu Thomson Plaza)","",4.6,121,"singapore","301 Upper Thomson Road #01-106,"
"h8ok","WAH & STEVEN'S CORNER (UPPER THOMSON)","Dim Sum ",4.9,25,"singapore","236 UPPER THOMSON ROAD THOMSON GARDEN ESTATE,"
"z08g","Ontama Don (Shaw Plaza)","Japanese",5.0,42,"singapore","360 Balestier Road, Shaw Plaza #01-23/K1/24,"
"no7i","Thank You Come Again (Balestier Road)","",0.0,0,"singapore","THE INITIAL , NO.355 BALESTIER ROAD #01-02,"
"x6kk","Fayidha Restaurant (Kim Keat Road)","Singaporean",4.9,2899,"singapore","No 26, Kim Keat Road,"
"kcbb","Isshin Machi (Upper Thomson)","Chinese",5.0,94,"singapore","244F Upper Thomson Road Thomson Garden Estate 574369,"
"cxjz","Gochupluk (56 Kim Keat Rd)","Sandwiches",5.0,10,"singapore","56 Kim Keat Road SG328825,"
"x9ia","The Gyu Bar (Steven Road)","Japanese",5.0,103,"singapore","30 Steven Road, 01-08,"
"jg2v","Sarpino's (Dunearn)","Pizza",4.9,390,"singapore","314 dunearn road,"
"u1qy","Grandma's Taste Ipoh Claypot (Lorong 8 Toa Payoh)","Malaysian",4.8,556,"singapore","211 Lor 8 Toa Payoh, #01-01,"
"mmgm","Spice Fusion By T.D.H (Toa Payoh)","",0.0,0,"singapore","75 Toa Payoh Lorong 5 #01-26 SG310075,"
"w0za","Supply And Demand (Mandalay Road)","Italian",4.9,105,"singapore","Cafe & Bistro 11 Mandalay Road, #01-02 Lee Kong Chian School Of Medicine,"
"j9uw","Tomyum Mama (Upper Thomson Road) - Islandwide","Thai",4.9,11,"singapore","244P Upper Thomson Road, Bishan, Ang Mo Kio, Toa Payoh,"
"ymox","PocoLoco (Upp Thomson)","Pasta",4.9,86,"singapore","215F Upper THomson road,"
"laff","The Plant Food (Thomson V Two)","Vegetarian",5.0,169,"singapore","11 Sin Ming Road, Thomson V Two, #01-14 S(575629),"
"w3sv","Xiang Dessert & Food 饗好吃 (Upper Thomson Road)","Chinese",4.9,1053,"singapore","224 Upper Thomson Road,  Bishan, Ang Mo Kio, Toa Payoh,"
"b7yk","Arize Cafe (Toa Payoh)","Beverages",0.0,0,"singapore","Lor 6 Toa Payoh 293 #03-03, 319387 Toa Payoh, North, Singapore, Singapore,"
"gh9u","Parivar - Vegetarian and Non Vegetarian Indian (Toa Payoh North)","",4.8,42,"singapore","978 Toa Payoh North #02-01, Hyderabad Bawarchi, S 319001,"
"k5sh","Menya Aoi (Shaw plaza)","Japanese",5.0,42,"singapore","360 BALESTIER ROAD Shaw plaza #02-17,"
"d3bt","Milleaville Macarons (51 Lorong 6 Toa Payoh)","Bakery",4.9,21,"singapore","Block 51 Lor 6 Toa Payoh, #01-84, Singapore 310051,"
"s5be","TWB Pizza and Bar (Upper Thomson)","Pizza",4.8,192,"singapore","215R Upper Thomson Road, Singapore 574349,"
"v2ch","Kelly Jie Seafood (TPY Mellben) 龍海鲜螃蟹王","Seafood",4.8,195,"singapore","#01-11/15, Blk 211 Lorong 8 Toa Payoh, Toa Payoh, Ang Mo Kio,"
"faxs","Aher Soup 阿2煲靓汤 (Koufu Thomson Plaza)","Soups",4.9,382,"singapore","301 Upper thomson road #01-106 Stall MR7,"
"v2cv","The Grumpy Bear (Thomson Plaza)","Western",4.9,400,"singapore","02-10, 301 Upper Thomson Road, Thomson Plaza, Bishan, Ang Mo Kio, Toa Payoh,,"
"wd1p","Gu Cheng Soya Sauce Chicken Rice & Noodle (Shunfu Mart Food Centre)","Chinese",0.0,0,"singapore","#02-17, Shunfu Mart Food Centre, 320 Shunfu Rd, Singapore 570320,"
"ox8x","thatsmypizza @ Newton (Newton Food Centre)","",0.0,0,"singapore","thatsmypizza.sg @Newton, Clemenceau Ave N 500 #01-67, 229495 Newton, Central, Singapore, Singapore,"
"gaui","Le Petit Empire Designer Cakes (Balestier) - Restaurant Delivery","Cakes",4.9,67,"singapore","40 KIM KEAT RD SINGAPORE 328815,"
"x1sq","Four Seasons Ching Teng (Toa Payoh Lorong 8)","",5.0,48,"singapore","Blk 210 Toa Payoh Lorong 8 #01-34,"
"oi2m","Wonton Mama (Thomson) - Islandwide","Thai",5.0,17,"singapore","244P Upper Thomson Road,"
"cei3","Parivar -Vegetarian and Non Vegetarian Indian (978 Toa Payoh North) - Restaurant Delivery","Indian",2.2,46,"singapore","978 Toa Payoh North #02-01,"
"jofv","Al-Julekha North Indian Cuisine (Toa Payoh North) - Islandwide","Indian",4.7,17,"singapore","978 Toa Payoh North #02-01, S319001,"
"bv2z","GudSht (Smart City Kitchens @ Bishan)","Japanese",5.0,138,"singapore","59 Jln Pemimpin, #01-03/04, Smart City Kitchens @ Bishan, S 577218,"
"tlbn","Wine Mansion (Thomson Plaza)","Pizza",4.5,6,"singapore","301 upper thomson road #01-57,"
"xjsp","Hyderabad Bawarchi North Indian Cuisine (Toa Payoh North)","Indian",4.7,42,"singapore","978 Toa Payoh North #02-0,  Al Julekha 319001,"
"jtxt","Ipoh Tuck Kee 怡宝德记炒粉 (Lorong 8 Toa Payoh)","Malaysian",4.9,15,"singapore","211 Toa Payoh Lorong 8 #01-01, Singapore 310211,"
"um0f","U-Bar Thai Bistro (Novena)","",0.0,0,"singapore","Balestier Rd 325, 329754 Novena, Central, Singapore, Singapore,"
"a55x","V&V Kitchen (L&Y Building)","Indian",0.0,0,"singapore","59 Jalan Pemimpin, #01-03 & #01-04, 59 Jln Pemimpin, #01-03/04, L&Y Building, S 577218,"
"wpw5","Economic Bee Hoon (Toa Payoh)","Chinese",4.0,16,"singapore","Blk 233 Lorong 8 Toa Payoh #01-268 Toa Payoh Eight,"
"h2xe","I Like Chicken (Balestier Road)","Fried Chicken",3.8,7,"singapore","207 BALESTIER ROAD #01-02,#01-03,"
"pfp6","Vietnamese Cuisine (Whampoa)","Vietnamese",0.0,0,"singapore","90 Whampoa Drive #01-50 SG320090,"
"sgi1","Popoki Nasi Lemak (Bishan)","Asian",0.0,0,"singapore","popoki nasi lemak Junction 8  Food Junction,  9 Bishan Pl, #04-01  ,Singapore 579837, 579837 Bishan, North, Singapore, Singapore,"
"uq55","Wonderful La Mian Xiao Long Bao (Bishan)","Chinese",5.0,204,"singapore","504 Bishan St 11 #01-444,"
"nu95","Na-Rak Bear (Lorong 8 Toa Payoh)","Bubble Tea",5.0,15,"singapore","Blk 222 ,Toa Payoh Lor 8 , #17-705,   310222 , North, Singapore, Singapore,"
"cakk","Director of Porridge (Whampoa Drive)","Porridge",5.0,165,"singapore","Blk 91 Whampoa drive #01-05,"
"a7nr","Jiu Fu Seafood (Bishan Street 11)","Chinese",4.9,540,"singapore","151 Bishan Street 1 01-193,"
"nean","Tee Top Restaurant (Keppel Club)","Asian",0.0,0,"singapore","Sime Rd 239, 289685North,  Singapore, Singapore,"
"s5ub","XO Minced Meat Noodle (Clemenceau)","Noodles",4.7,1149,"singapore","500 Clemenceau Ave North #01-10 Newton Food Centre - Stall 10, Upper central, Newton,"
"jxss","Daily Hot Mala Hot Pot Fried Rice 日日红红麻辣香锅炒饭 (Kim Keat Ave)","",4.8,19,"singapore","260 Kim Keat Ave #01-02, S 310260,"
"uk83","Noraz Nasi Padang & Malay Delights (Toa Payoh)","Malaysian",4.3,8,"singapore","15 Lorong 8 Toa Payoh #01-01 Braddell Tech SG319262,"
"x7ig","Yong Ji Dim Sum (Whampoa Drive)","Dim Sum ",5.0,527,"singapore","86 Whampoa Dr # 01-919 Whampoa Spring,"
"s7pg","Han Bing (Serene Centre)","Dessert",4.6,228,"singapore","01-03B, 10 Jalan Serene, Serene Centre, West Central,"
"o2jd","Qi Kee Roasted Delight 奇记烧腊 (Whampoa Drive)","Chinese",4.5,9,"singapore","74 Whampoa Drive #01-310 Whampoa Court Singapore 320074,"
"cc63","Economic Fried Bee Hoon & Noodle (Kim Keat Palm Food centre)","Noodles",4.8,110,"singapore","22 Lorong 7 TOA PAYOH #01-26,"
"ghm0","Hup Kee Roast Duck (Bishan Street 13)","Chinese",4.1,6,"singapore","514 Bishan St. 13, Singapore 570514,"
"g2iv","Ming Sheng Mala Spicy Pot, Chicken Hot Pot (Whampoa Road) - Islandwide","Chinese",0.0,0,"singapore","111A Whampoa Road, #01-10, Stall 02, Singapore 321111,"
"ijin","Hideaway (Arcadia Bar & Grill)","Singaporean",0.0,0,"singapore","251A Arcadia road #02-09B,"
"g7kr","Original Botak Jones (Botanic Garden)","",0.0,0,"singapore","1J Cluny Road Sprouts Food Place Singapore 259607,"
"b0ls","Redberry Bakery (Sin Ming Rd)","Pancakes and Waffles",4.2,87,"singapore","Blk 22 Sin Ming Road #01-236 Singapore, 570022,"
"c8yx","212 DP Eatery (Tao Payoh Lorong)","Asian",4.4,204,"singapore","Blk 212 Lorong 8 Toa Payoh #01-53,"
"y1zp","Hock Kee Seafood Restaurant (Kim Keat Avenue)","Noodles",4.9,86,"singapore","Blk 260 Kim Keat Avenue #01-02, Singapore 310260,"
"xo5e","Kam's Roast (Junction 8)","",4.4,138,"singapore","Food Junction J8, 9 Bishan Pl, #04-01 Junction 8, Singapore 579837,"
"x5lw","Nyonya Curry Puff Cafe (Sin Ming)","Snacks",4.8,69,"singapore","Blk 24 Sin Ming Road, #01-49,"
"dtgd","AL RIYAS BRIYANI INDIAN MUSLIM FOOD ( Ang Mo Kio)","Indian",4.8,198,"singapore","01-01, Midview City, 18 Sin Ming Ln, Singapore,"
"ltgu","Hello Arigato (Bukit Timah)","Japanese",5.0,116,"singapore","551 Bukit Timah Road 269692,"
"g3vq","Tea Dojo (18 Toa Payoh Lorong 7)","Tea",5.0,110,"singapore","18 Toa payoh lorong 7 #01-252 Singapore 310018,"
"v3bc","Hom Aroy Thai Food (Coronation Plaza)","Thai",4.9,1027,"singapore","03-01A, 587 Bukit Timah Road, Coronation Shopping Plaza, Bukit Timah, Buona Vista,"
"t2no","Simmer Soup (Whampoa Makan Place)","Soups",4.8,785,"singapore","90 Whampoa Drive, #01-36, Singapore 320090,"
"mfih","Hom Aroy Ah Han Thai (Toa Payoh) - Islandwide","Thai",0.0,0,"singapore","22 Toa Payoh Lorong 7 #01-32 SG310022,"
"sks6","Delicious Satay ( Kim Keat Palm Food Centre)","Asian",4.8,64,"singapore","Block 22, Toa Payoh Lorong 7, #01-16,"
"xkri","Vietnam Kitchen (Bishan)","Vietnamese",4.9,15,"singapore","504, Bishan Street 11, #01-444 Singapore 570504,"
"inv3","87 Whampoa Mala Hotpot (Whampoa Drive)","Chinese",4.8,18,"singapore","74 WHAMPOA DRIVE #01-310 WHAMPOA COURT SINGAPORE 320074,"
"x8mo","Sin Ming Roti Prata (Sin Ming Ville)","Sandwiches",4.9,355,"singapore","24 Sin MIng Road #01-51,"
"roco","Ming Ji Roasted Delights (Kim Keat Avenue)","Asian",0.0,0,"singapore","Kim Keat Ave 260, 310260 Toa Payoh, North, Singapore, Singapore,"
"x8em","(pandago) Doughnut Shack (Kitchener Road)","Bakery",4.9,350,"singapore","87 Whampoa Drive #01-887, Singapore 320087,"
"e8mh","Tiny’s Cafe (Balestier Rd)","Vietnamese",4.9,11,"singapore","Block 112 Whampoa Road, #02-83, 321112,"
"cs5m","Kings Cart Coffee (Bishan Place)","",0.0,0,"singapore","5 Bishan Place, Level 1, Bishan Public Library (S)579841,"
"x1ou","Thai Village Restaurant (Goodwood Park Hotel)","Thai",4.9,41,"singapore","22 Scotts Road, Goodwood Park Hotel,"
"v2ww","Bee's Knees at The Garage (Tanglin)","Sandwiches",5.0,61,"singapore","50 Cluny Park Road, Singapore Botanic Gardens, Tanglin, West Central,"
"vpym","Mookata Addicts & Thai Food (Bishan Street 11)","Thai",4.7,8,"singapore","151 Bishan Street 11, #01-195 (Stall 3), Singapore, 570151, S 570151,"
"jfhv","Duck King 鸭皇 (Sin Ming Road)","Chinese",4.0,14,"singapore","22 Sin Ming Road, #01-224 Sin Ming Ville,"
"kfg8","Indulge @ Midview City - Islandwide","Fried Chicken",5.0,97,"singapore","18 Sin Ming Lane, Midview City, #01-01, Stall 13,"
"ns0a","Fat Belly Western Delights (Kim Keat Avenue)","Western",4.6,39,"singapore","260 Kim Keat Avenue #01-02 (Kim Keat Food & Drinks Centre, Stall 2), Singapore 310260,"
"x3ez","168 Homemade Wanton Noodles 我家面 (Whampoa Drive)","Noodles",4.1,195,"singapore","86 Whampoa Drive #01-919 (86 Foodcourt), Singapore 320086,"
"gkwn","Klara (Kallang/Boon Keng)","",0.0,0,"singapore","Jasmine Rd 9, 576582 Kallang/Boon Keng, Central, Singapore, Singapore,"
"wrn8","Ah Tan's Delights (Toa Payoh Lor 7)","Asian",4.3,36,"singapore","18 Toa Payoh Lorong 7 #01-232, S 310018,"
"ckd9","Swee Traditional Prawn Noodle (90 Whampoa Dr)","Chinese",1.5,5,"singapore","90 Whampoa Dr, #01-39, Singapore 320090,"
